0,0,0.557831,0.488729
0,1,0.278507,0.346919
0,2,1.000000,1.000000
0,3,0.578649,0.673328
0,4,0.498134,0.492020
0,5,0.526729,0.380185
0,6,0.527939,0.441369
0,7,0.650539,0.625409
0,8,0.367955,0.141945
0,9,0.460404,0.423702
0,10,0.555031,0.459890
0,11,0.625716,0.578589
0,12,0.645774,0.586953
0,13,0.553103,0.625052
0,14,0.653812,0.627645
0,15,0.508935,0.446996
0,16,0.707334,0.631554
0,17,0.517720,0.637218
0,18,0.413674,0.561937
0,19,0.216906,0.101478
0,20,0.426717,0.423680
0,21,0.504357,0.507386
0,22,0.615940,0.406472
0,23,0.532815,0.586017
0,24,0.301847,0.402592
0,25,0.435051,0.395668
0,26,0.328780,0.391105
0,27,0.479902,0.560626
0,28,0.696126,0.598236
0,29,0.404191,0.417264
0,30,0.621402,0.475956
0,31,0.356656,0.179443
0,32,0.573183,0.429458
0,33,0.362182,0.198920
0,34,0.571949,0.501139
0,35,0.576015,0.543580
0,36,0.594348,0.471046
0,37,0.544374,0.378158
0,38,0.721058,0.735179
0,39,0.337710,0.086207
0,40,0.631571,0.545647
0,41,0.723765,0.647103
0,42,0.296082,0.317499
0,43,0.131368,0.227712
0,44,0.616948,0.620929
0,45,0.571047,0.446000
0,46,0.307666,0.220776
0,47,0.441042,0.451783
0,48,0.477698,0.493733
0,49,0.279917,0.329175
1,0,0.311963,0.177556
1,1,0.552031,0.385614
1,2,0.463598,0.549887
1,3,0.226396,0.031455
1,4,0.336201,-0.038636
1,5,0.263879,-0.079501
1,6,0.352172,0.580358
1,7,0.303221,0.004055
1,8,0.219895,0.005191
1,9,0.516892,0.451797
1,10,0.201541,0.079520
1,11,0.029025,0.092301
1,12,0.008379,-0.274130
1,13,0.279946,0.002259
1,14,0.501483,0.153936
1,15,0.386762,0.260993
1,16,0.266203,0.007097
1,17,0.624479,0.271112
1,18,0.313287,0.200855
1,19,0.082096,-0.161789
1,20,0.393587,0.124509
1,21,0.560578,0.214925
1,22,0.424044,0.537650
1,23,0.379580,0.341515
1,24,0.360794,-0.024891
1,25,0.317970,0.230593
1,26,0.432296,0.007984
1,27,0.518362,0.442098
1,28,0.405686,0.269672
1,29,0.196435,0.379769
1,30,0.249891,0.190610
1,31,0.278400,-0.028430
1,32,0.377479,-0.052361
1,33,0.371768,0.200654
1,34,0.285232,0.146023
1,35,0.559114,0.365009
1,36,0.523932,0.400794
1,37,0.213147,0.188471
1,38,0.426101,0.073377
1,39,0.358634,0.153298
1,40,0.401158,0.314409
1,41,0.374077,0.101247
1,42,0.397188,0.074510
1,43,0.461676,0.106107
1,44,0.214884,-0.245060
1,45,0.279511,0.316834
1,46,0.249065,0.055478
1,47,0.391956,0.469027
1,48,0.196907,-0.101225
1,49,0.299499,-0.324185
2,0,0.458804,0.279473
2,1,0.473367,0.347716
2,2,0.398662,0.460143
2,3,0.461102,0.165689
2,4,0.415260,0.237365
2,5,0.422208,0.312521
2,6,0.389466,0.146385
2,7,0.220591,0.266824
2,8,0.363130,0.253342
2,9,0.244769,-0.001289
2,10,0.419633,0.442391
2,11,0.266441,0.419429
2,12,0.291729,0.043838
2,13,0.091077,0.215775
2,14,0.222111,0.331230
2,15,0.355428,0.519103
2,16,0.423343,0.041596
2,17,0.130070,0.188937
2,18,0.188885,-0.018281
2,19,0.354001,0.290783
2,20,0.194757,-0.000083
2,21,0.404614,0.463461
2,22,0.347682,0.449631
2,23,0.361897,0.329501
2,24,0.422773,0.050549
2,25,0.448768,0.221691
2,26,0.439976,0.320041
2,27,0.221683,0.313164
2,28,0.473114,0.231093
2,29,0.372319,0.167442
2,30,0.449082,0.693543
2,31,0.562457,0.450947
2,32,0.472714,0.262840
2,33,0.036714,0.024566
2,34,0.461409,0.269372
2,35,0.360907,0.430849
2,36,0.417978,0.580959
2,37,0.558904,0.109250
2,38,0.469370,0.449517
2,39,0.309064,0.178415
2,40,0.487717,0.494488
2,41,0.466873,0.363383
2,42,0.351890,0.267431
2,43,0.250210,-0.048859
2,44,0.307044,0.330991
2,45,0.538236,0.204064
2,46,0.370059,-0.067666
2,47,0.592360,0.537157
2,48,0.371094,0.133543
2,49,0.341250,0.097502
3,0,0.358143,-0.051023
3,1,0.494271,0.502995
3,2,0.431301,-0.038905
3,3,0.470689,0.383662
3,4,0.430368,0.557762
3,5,0.323293,0.097514
3,6,0.431694,0.314002
3,7,0.243056,0.086157
3,8,0.430120,0.326943
3,9,0.391163,-0.143770
3,10,0.348479,0.411375
3,11,0.197339,0.070468
3,12,0.522966,0.333388
3,13,0.342386,0.188120
3,14,0.406678,0.489416
3,15,0.315747,0.438871
3,16,0.334469,0.578816
3,17,0.298766,0.528854
3,18,0.409128,0.565116
3,19,0.485970,0.510431
3,20,0.240873,-0.065802
3,21,0.237843,0.224571
3,22,0.319036,0.425067
3,23,0.333237,0.133851
3,24,0.393531,0.150196
3,25,0.317308,0.177991
3,26,0.419960,0.053234
3,27,0.207602,0.387346
3,28,0.404059,0.325208
3,29,0.555709,0.602323
3,30,0.424817,0.395591
3,31,0.249065,0.179076
3,32,0.222980,-0.262955
3,33,0.447860,0.347438
3,34,0.454483,0.353507
3,35,0.370531,0.237183
3,36,0.320695,0.496098
3,37,0.437774,0.106981
3,38,0.188664,0.300340
3,39,0.385497,0.158007
3,40,0.146494,0.205647
3,41,0.215696,0.093866
3,42,0.234685,0.397842
3,43,0.479185,0.509726
3,44,0.400926,0.321880
3,45,0.439816,0.389896
3,46,0.345327,0.124550
3,47,0.377249,0.484266
3,48,0.429637,0.364944
3,49,0.495555,0.414075
4,0,0.215696,0.105954
4,1,0.390455,0.345421
4,2,0.407265,0.433531
4,3,0.412854,0.036113
4,4,0.428816,0.371951
4,5,0.565106,0.405534
4,6,0.306300,0.356762
4,7,0.476416,0.521634
4,8,0.326443,0.469974
4,9,0.403500,0.319812
4,10,0.362541,0.304984
4,11,0.295609,0.211659
4,12,0.394775,0.184443
4,13,0.181846,0.210969
4,14,0.433688,0.229888
4,15,0.386418,0.109267
4,16,0.399149,0.228616
4,17,0.411928,0.288695
4,18,0.452509,0.382199
4,19,0.447356,0.615853
4,20,0.407889,0.033120
4,21,0.371780,0.621284
4,22,0.328933,0.237558
4,23,0.352099,0.305099
4,24,0.212183,0.183049
4,25,0.375678,0.402587
4,26,0.549948,0.525208
4,27,0.303621,0.247835
4,28,0.241127,-0.093132
4,29,0.336860,0.190125
4,30,0.356358,-0.139102
4,31,0.215961,0.409276
4,32,0.555583,0.475511
4,33,0.351190,0.206097
4,34,0.324726,-0.065140
4,35,0.479786,0.346208
4,36,0.409168,0.443940
4,37,0.374425,0.068015
4,38,0.440832,0.167605
4,39,0.402996,0.094527
4,40,0.231752,0.199434
4,41,0.327124,-0.024202
4,42,0.466320,0.401452
4,43,0.466142,0.378116
4,44,0.392784,0.330378
4,45,0.392550,0.262096
4,46,0.342440,-0.172449
4,47,0.320027,0.073938
4,48,0.201371,-0.280433
4,49,0.648493,0.560461
5,0,0.488387,0.304559
5,1,0.348302,-0.104768
5,2,0.292772,0.505311
5,3,0.225801,0.177576
5,4,0.420846,0.251734
5,5,0.393868,0.150712
5,6,0.253627,0.277776
5,7,0.291409,0.168644
5,8,0.201687,0.104847
5,9,0.075410,-0.196309
5,10,0.435229,0.129010
5,11,0.573818,0.461434
5,12,0.191834,-0.169910
5,13,0.492218,0.181059
5,14,0.199765,0.051083
5,15,0.441255,0.397289
5,16,0.349876,0.150283
5,17,0.391103,0.375638
5,18,0.440200,0.560680
5,19,0.291327,0.103892
5,20,0.225763,0.207182
5,21,0.471027,0.474243
5,22,0.200894,-0.135404
5,23,0.277552,0.274736
5,24,0.322348,0.109951
5,25,0.570798,0.770365
5,26,0.386704,0.018706
5,27,0.512209,0.616804
5,28,0.416242,0.220607
5,29,0.259806,0.181958
5,30,0.197110,-0.127175
5,31,0.388424,0.213509
5,32,0.506249,-0.037162
5,33,0.512644,0.379134
5,34,0.368842,0.421387
5,35,0.334626,0.215518
5,36,0.230749,0.368486
5,37,0.041705,0.161099
5,38,0.475942,0.215289
5,39,0.332488,0.394550
5,40,0.364427,0.581938
5,41,0.506918,0.333053
5,42,0.372565,0.472882
5,43,0.466902,0.321032
5,44,0.298846,0.317656
5,45,0.297419,0.337835
5,46,0.511709,0.468846
5,47,0.143318,0.154737
5,48,0.212121,0.248620
5,49,0.487031,0.288721
6,0,0.163773,-0.009009
6,1,0.319624,0.519449
6,2,0.099725,-0.087438
6,3,0.089931,0.191815
6,4,0.240909,0.026815
6,5,0.487233,0.347670
6,6,0.121800,-0.045537
6,7,0.041923,0.040745
6,8,0.215298,0.074077
6,9,0.345228,0.481050
6,10,0.295665,-0.020972
6,11,0.370877,0.374368
6,12,0.226639,0.158578
6,13,0.015515,0.324807
6,14,0.119990,0.097712
6,15,0.429112,0.357604
6,16,0.378215,0.357807
6,17,0.054422,0.130752
6,18,0.465783,0.223578
6,19,0.237474,0.187266
6,20,0.450072,0.543980
6,21,0.297855,0.266643
6,22,0.133962,-0.159750
6,23,0.271026,0.102207
6,24,0.573335,0.408392
6,25,0.206424,0.092013
6,26,0.130923,0.027112
6,27,0.260506,0.398219
6,28,0.435377,0.208237
6,29,0.405331,0.327523
6,30,0.413609,0.388586
6,31,0.080842,0.202783
6,32,0.363753,-0.275372
6,33,0.333186,0.595902
6,34,0.301638,0.260997
6,35,0.516235,0.388604
6,36,0.076347,-0.043496
6,37,0.124444,-0.219837
6,38,0.406824,0.299818
6,39,0.205778,0.076275
6,40,0.327024,0.073052
6,41,0.254942,0.069287
6,42,0.320540,0.437353
6,43,0.377915,-0.096300
6,44,0.471161,0.296614
6,45,0.458804,0.409850
6,46,0.256951,0.284246
6,47,0.391840,0.166468
6,48,0.125694,-0.027685
6,49,0.223898,0.287500
7,0,0.416327,0.501583
7,1,0.455834,0.196153
7,2,0.453862,0.233309
7,3,0.147923,0.061424
7,4,0.487480,0.528313
7,5,0.460267,0.366808
7,6,0.505884,0.254823
7,7,0.330486,0.147026
7,8,0.360683,0.266523
7,9,0.608484,0.550829
7,10,0.466437,0.386115
7,11,0.463140,0.600084
7,12,0.293198,0.405954
7,13,0.446359,0.358828
7,14,0.280643,-0.296099
7,15,0.372290,0.270158
7,16,0.356981,-0.013917
7,17,0.311954,0.594232
7,18,0.350057,0.228069
7,19,0.168199,-0.109718
7,20,0.307206,0.165336
7,21,0.383777,0.377362
7,22,0.629466,0.366367
7,23,0.339461,0.102254
7,24,0.557729,0.245265
7,25,0.447277,0.353899
7,26,0.475693,0.542211
7,27,0.555804,0.424405
7,28,0.391033,0.553089
7,29,0.566658,0.444751
7,30,0.467493,0.273992
7,31,0.401711,-0.154575
7,32,0.409165,0.050322
7,33,0.409269,0.183269
7,34,0.512182,0.514852
7,35,0.637894,0.431363
7,36,0.353684,0.171894
7,37,0.415108,0.182505
7,38,0.387865,0.235026
7,39,0.517895,0.522729
7,40,0.306050,0.298949
7,41,0.205006,-0.035042
7,42,0.365717,0.514895
7,43,0.386393,0.176403
7,44,0.527273,0.285383
7,45,0.529843,0.378734
7,46,0.284615,0.409951
7,47,0.393836,0.301300
7,48,0.380388,0.285316
7,49,0.218897,0.091683
8,0,0.380501,0.115298
8,1,0.362916,0.302419
8,2,0.390780,-0.093285
8,3,0.204782,0.116954
8,4,0.367780,-0.118469
8,5,0.300890,0.232063
8,6,0.457727,0.274315
8,7,0.286975,0.126379
8,8,0.370777,0.306533
8,9,0.506449,0.590428
8,10,0.344384,0.065204
8,11,0.420333,0.149086
8,12,0.211826,0.099379
8,13,0.400277,0.406061
8,14,0.250261,0.382065
8,15,0.178402,0.399921
8,16,0.413565,0.618933
8,17,0.172954,0.081957
8,18,0.411855,0.201844
8,19,0.375372,0.417787
8,20,0.490475,0.678511
8,21,0.476198,0.026160
8,22,0.134557,0.483304
8,23,0.327756,0.142169
8,24,0.405495,0.235204
8,25,0.373745,0.210388
8,26,0.232768,0.415714
8,27,0.384663,0.313528
8,28,0.463977,0.377569
8,29,0.376750,-0.052166
8,30,0.482691,0.431520
8,31,0.495780,0.398166
8,32,0.553639,0.349210
8,33,0.297596,0.263974
8,34,0.368096,0.036285
8,35,0.560014,0.448727
8,36,0.372914,0.396163
8,37,0.278066,0.459591
8,38,0.435697,0.392835
8,39,0.415283,-0.005561
8,40,0.565763,0.621950
8,41,0.464725,0.427572
8,42,0.313414,0.225255
8,43,0.475280,0.257299
8,44,0.339285,0.451896
8,45,0.560618,0.565706
8,46,0.010970,0.016948
8,47,0.417098,0.073774
8,48,0.440247,0.366754
8,49,0.392632,0.192671
9,0,0.360795,0.106003
9,1,0.459419,0.090995
9,2,0.410701,-0.071834
9,3,0.435155,0.694014
9,4,0.437448,0.491156
9,5,0.521106,0.296459
9,6,0.360743,0.133534
9,7,0.307706,-0.289549
9,8,0.445976,0.467537
9,9,0.415416,0.274696
9,10,0.430464,0.258429
9,11,0.108154,-0.012454
9,12,0.359966,0.165453
9,13,0.415658,0.561625
9,14,0.667927,0.703556
9,15,0.305304,0.002119
9,16,0.589659,0.467551
9,17,0.255994,0.169644
9,18,0.610884,0.516633
9,19,0.711371,0.696472
9,20,0.396637,0.399057
9,21,0.532051,0.267629
9,22,0.380755,0.133266
9,23,0.224945,0.274606
9,24,0.486494,0.518672
9,25,0.377052,0.018159
9,26,0.248889,0.033564
9,27,0.418233,0.440971
9,28,0.447289,0.145452
9,29,0.239562,0.325989
9,30,0.473110,0.364250
9,31,0.416983,0.353240
9,32,0.123143,-0.048668
9,33,0.641294,0.688043
9,34,0.444470,0.439327
9,35,0.369765,0.649746
9,36,0.674170,0.471739
9,37,0.431798,-0.017954
9,38,0.418099,0.024395
9,39,0.219899,0.295783
9,40,0.343025,0.145034
9,41,0.015846,0.014760
9,42,0.538752,0.489745
9,43,0.524330,0.669204
9,44,0.301414,0.196128
9,45,0.489164,0.481700
9,46,0.235256,0.084135
9,47,0.484969,0.418977
9,48,0.241339,0.238941
9,49,0.328487,0.291771
10,0,0.292964,0.316643
10,1,0.329831,0.275199
10,2,0.111604,-0.019035
10,3,0.494150,0.597595
10,4,0.200517,0.018106
10,5,0.490380,0.252568
10,6,0.475113,0.413715
10,7,0.012574,0.249101
10,8,0.382207,0.206980
10,9,0.215431,-0.095568
10,10,0.393003,0.505007
10,11,0.068577,0.125955
10,12,0.164874,0.037696
10,13,0.453440,0.478141
10,14,0.445415,0.183298
10,15,0.469813,0.166221
10,16,0.280361,0.071616
10,17,0.427065,-0.152412
10,18,0.378030,0.170555
10,19,0.386788,0.305230
10,20,0.399391,0.123786
10,21,0.174789,-0.066576
10,22,0.572271,0.270511
10,23,0.013188,0.175081
10,24,0.502739,0.565179
10,25,0.421620,0.166811
10,26,0.176842,-0.076760
10,27,0.533335,0.535791
10,28,0.467238,0.700757
10,29,0.547892,0.596187
10,30,0.307397,-0.082563
10,31,0.341795,0.153015
10,32,0.120841,0.015417
10,33,0.301829,0.262036
10,34,0.416688,0.294772
10,35,0.344495,0.153639
10,36,0.027772,0.275593
10,37,0.436446,0.349380
10,38,0.455614,0.344872
10,39,0.023158,0.191173
10,40,0.274586,0.050917
10,41,0.213274,-0.033468
10,42,0.419654,0.244076
10,43,0.331306,-0.096540
10,44,0.438187,0.049030
10,45,0.380167,0.476957
10,46,0.215291,0.188247
10,47,0.291010,0.170784
10,48,0.536811,0.439437
10,49,0.511874,0.507065
11,0,0.397336,0.272663
11,1,0.494082,0.561986
11,2,0.508091,0.561371
11,3,0.374102,0.428682
11,4,0.315604,0.367907
11,5,0.452255,0.192917
11,6,0.312942,0.391348
11,7,0.512853,0.478201
11,8,0.154171,0.032485
11,9,0.498764,0.581884
11,10,0.304485,0.446489
11,11,0.355060,0.499701
11,12,0.491090,0.328093
11,13,0.416225,0.595547
11,14,0.469085,0.408079
11,15,0.478586,0.535861
11,16,0.421168,0.618420
11,17,0.522135,0.344706
11,18,0.247019,-0.030094
11,19,0.342672,0.238917
11,20,0.589464,0.608271
11,21,0.405709,0.230922
11,22,0.523440,0.309202
11,23,0.358149,0.419854
11,24,0.364529,0.180073
11,25,0.476882,0.221305
11,26,0.225763,0.131741
11,27,0.536794,0.537818
11,28,0.467665,0.407297
11,29,0.311186,-0.066134
11,30,0.384577,0.390831
11,31,0.581072,0.313136
11,32,0.418612,0.112204
11,33,0.491197,0.353400
11,34,0.462648,0.484439
11,35,0.495738,0.306260
11,36,0.309140,0.364942
11,37,0.216076,0.226149
11,38,0.320066,0.373174
11,39,0.519195,0.221019
11,40,0.424949,0.158175
11,41,0.515341,0.513486
11,42,0.422074,0.451977
11,43,0.628198,0.618940
11,44,0.375492,0.499703
11,45,0.388983,0.350535
11,46,0.448848,0.423034
11,47,0.617758,0.641192
11,48,0.428659,0.143754
11,49,0.263390,0.231747
12,0,0.598579,0.689165
12,1,0.456534,0.253209
12,2,0.399138,0.448034
12,3,0.444715,0.566840
12,4,0.360803,0.672585
12,5,0.114688,-0.122704
12,6,0.207281,0.330585
12,7,0.437469,0.419565
12,8,0.591222,0.724970
12,9,0.474022,0.095034
12,10,0.253119,0.289775
12,11,0.499257,0.142598
12,12,0.217354,0.431900
12,13,0.346159,0.269385
12,14,0.281585,0.074064
12,15,0.347837,0.215426
12,16,0.339768,0.252646
12,17,0.158023,-0.258780
12,18,0.217960,-0.147048
12,19,0.431720,0.100325
12,20,0.443868,0.250421
12,21,0.392743,0.231262
12,22,0.368382,0.446075
12,23,0.657495,0.510673
12,24,0.460762,-0.012392
12,25,0.389424,0.196028
12,26,0.198094,0.431331
12,27,0.281044,0.292851
12,28,0.645968,0.454633
12,29,0.433070,0.298941
12,30,0.400235,0.183016
12,31,0.282510,-0.128247
12,32,0.451684,0.430222
12,33,0.063357,0.020676
12,34,0.429454,0.371986
12,35,0.434111,0.069909
12,36,0.429076,-0.004975
12,37,0.522651,0.139975
12,38,0.644168,0.465310
12,39,0.608416,0.427956
12,40,0.627314,0.358944
12,41,0.419759,0.189543
12,42,0.221511,0.261148
12,43,0.226400,0.201222
12,44,0.390006,0.379530
12,45,0.497204,0.187279
12,46,0.367900,-0.423370
12,47,0.570144,0.442610
12,48,0.341305,0.311307
12,49,0.258308,0.529894
13,0,0.349581,0.403228
13,1,0.647812,0.602736
13,2,0.483874,0.293631
13,3,0.623031,0.623657
13,4,0.520439,0.291282
13,5,0.574306,0.517156
13,6,0.474022,0.288766
13,7,0.576354,0.469619
13,8,0.506328,0.507077
13,9,0.467680,0.164600
13,10,0.349233,0.424427
13,11,0.427116,0.341601
13,12,0.369253,0.464469
13,13,0.327465,0.171455
13,14,0.578071,0.161831
13,15,0.581567,0.389436
13,16,0.226373,0.370629
13,17,0.317257,0.212236
13,18,0.535438,0.507143
13,19,0.513656,0.424404
13,20,0.667227,0.540569
13,21,0.648610,0.645757
13,22,0.522513,0.157575
13,23,0.467368,0.395690
13,24,0.339560,0.244535
13,25,0.291927,0.328381
13,26,0.586654,0.428488
13,27,0.469187,0.298832
13,28,0.405686,0.110607
13,29,0.250906,0.203724
13,30,0.469484,0.442399
13,31,0.393503,0.386982
13,32,0.395207,0.214904
13,33,0.486356,0.517593
13,34,0.524130,0.523008
13,35,0.386406,0.558690
13,36,0.623541,0.509667
13,37,0.403029,0.396989
13,38,0.492174,0.618039
13,39,0.499516,0.250882
13,40,0.484967,0.459196
13,41,0.449943,0.534265
13,42,0.257460,0.434703
13,43,0.326001,0.220592
13,44,0.592094,0.557307
13,45,0.515560,0.574946
13,46,0.300364,0.098486
13,47,0.515382,0.229330
13,48,0.402394,0.456272
13,49,0.460326,0.489711
14,0,0.375228,-0.212405
14,1,0.422751,0.389754
14,2,0.192670,0.152787
14,3,0.319277,0.501710
14,4,0.579624,0.528051
14,5,0.485232,0.014299
14,6,0.607401,0.338170
14,7,0.327586,0.435408
14,8,0.387051,0.483549
14,9,0.473048,0.560245
14,10,0.459262,0.179194
14,11,0.514447,-0.033152
14,12,0.279251,0.184270
14,13,0.506341,0.334325
14,14,0.359176,0.116498
14,15,0.518269,0.405604
14,16,0.429056,0.138626
14,17,0.386515,0.186552
14,18,0.274826,0.225662
14,19,0.347774,0.239007
14,20,0.335368,0.384328
14,21,0.319831,0.118203
14,22,0.389551,0.102677
14,23,0.348543,0.465837
14,24,0.395406,0.242282
14,25,0.482594,0.652426
14,26,0.533090,0.510710
14,27,0.179066,0.500006
14,28,0.432335,0.265072
14,29,0.374026,0.320458
14,30,0.476000,-0.142616
14,31,0.357542,0.204325
14,32,0.629622,0.664933
14,33,0.346018,0.142619
14,34,0.406951,0.344265
14,35,0.460595,0.004302
14,36,0.361799,0.439676
14,37,0.498365,0.529455
14,38,0.444191,0.006513
14,39,0.336692,0.146746
14,40,0.454818,0.459450
14,41,0.432544,0.422502
14,42,0.406805,0.418517
14,43,0.400797,0.541910
14,44,0.366381,0.387016
14,45,0.459641,0.419833
14,46,0.431122,0.169068
14,47,0.659376,0.672703
14,48,0.330366,0.177064
14,49,0.375094,0.311326
15,0,0.205796,0.153994
15,1,0.584086,0.379767
15,2,0.354250,0.037039
15,3,0.468702,0.338417
15,4,0.561227,0.706814
15,5,0.382450,0.224211
15,6,0.577204,0.563967
15,7,0.579624,0.629525
15,8,0.416634,0.666447
15,9,0.524027,0.449800
15,10,0.409941,0.594926
15,11,0.587812,0.531396
15,12,0.488153,0.558186
15,13,0.517169,0.480982
15,14,0.418894,0.310462
15,15,0.394945,-0.021888
15,16,0.390599,-0.011701
15,17,0.629605,0.590090
15,18,0.633760,0.776193
15,19,0.375524,0.407919
15,20,0.485579,0.387245
15,21,0.374713,0.228312
15,22,0.390397,0.372013
15,23,0.503892,0.315386
15,24,0.534319,0.327109
15,25,0.375345,0.194485
15,26,0.499053,0.396748
15,27,0.446794,0.038996
15,28,0.514379,0.393350
15,29,0.603031,0.367006
15,30,0.439523,0.270530
15,31,0.584333,0.683968
15,32,0.416251,0.357297
15,33,0.421840,0.515109
15,34,0.577681,0.556394
15,35,0.498085,0.547257
15,36,0.234588,0.120736
15,37,0.445540,0.453033
15,38,0.454316,0.581769
15,39,0.415991,0.575089
15,40,0.490216,0.501595
15,41,0.370288,0.310994
15,42,0.538989,0.585000
15,43,0.413802,0.368209
15,44,0.462830,0.403754
15,45,0.556316,0.414904
15,46,0.438275,0.146408
15,47,0.511705,0.248945
15,48,0.696385,0.606343
15,49,0.647111,0.576785
16,0,0.466325,0.415641
16,1,0.484425,0.437644
16,2,0.443685,0.594825
16,3,0.477150,0.502748
16,4,0.334600,0.083833
16,5,0.430035,0.429031
16,6,0.421244,0.338541
16,7,0.500374,0.426629
16,8,0.557547,0.597007
16,9,0.331552,0.352986
16,10,0.470009,0.473478
16,11,0.546136,0.791654
16,12,0.473505,0.379876
16,13,0.219474,0.204725
16,14,0.531569,0.549867
16,15,0.506037,0.674970
16,16,0.450447,0.563917
16,17,0.385977,0.164027
16,18,0.551478,0.239885
16,19,0.517415,0.497963
16,20,0.425901,0.312356
16,21,0.530730,0.615440
16,22,0.416610,0.283552
16,23,0.444769,0.100549
16,24,0.451250,0.479949
16,25,0.321748,-0.133109
16,26,0.150931,0.002883
16,27,0.344017,0.464937
16,28,0.131646,-0.007134
16,29,0.418304,0.504267
16,30,0.505989,0.207102
16,31,0.498954,0.519827
16,32,0.403618,0.393948
16,33,0.340893,0.248912
16,34,0.297855,0.201775
16,35,0.600739,0.800405
16,36,0.480957,0.371088
16,37,0.449423,0.426222
16,38,0.522764,0.614865
16,39,0.446534,0.219599
16,40,0.448466,0.136006
16,41,0.541409,0.527580
16,42,0.511518,0.540279
16,43,0.552416,0.565850
16,44,0.276744,0.114905
16,45,0.329050,0.357276
16,46,0.305905,0.155293
16,47,0.532057,0.329865
16,48,0.482061,0.504589
16,49,0.515592,0.019254
17,0,0.435700,0.378980
17,1,0.520571,0.345631
17,2,0.428990,0.255403
17,3,0.448799,0.366844
17,4,0.515221,0.566129
17,5,0.459043,0.145476
17,6,0.491583,0.683321
17,7,0.481447,0.328788
17,8,0.303158,0.433453
17,9,0.164191,-0.180017
17,10,0.563556,0.602281
17,11,0.278468,0.307705
17,12,0.410367,0.193492
17,13,0.441917,0.268244
17,14,0.436385,0.456451
17,15,0.361138,0.546368
17,16,0.409969,0.497596
17,17,0.343234,0.080851
17,18,0.442099,0.156708
17,19,0.342966,0.615775
17,20,0.376876,0.461493
17,21,0.426999,0.489003
17,22,0.589975,0.489261
17,23,0.500667,0.605262
17,24,0.508909,0.017779
17,25,0.524890,0.253948
17,26,0.154463,-0.006593
17,27,0.215696,-0.149671
17,28,0.130344,0.083053
17,29,0.253119,0.102296
17,30,0.209396,-0.111848
17,31,0.380502,0.767032
17,32,0.481328,0.146068
17,33,0.362815,0.218144
17,34,0.346975,0.465693
17,35,0.367287,-0.089418
17,36,0.248839,0.416564
17,37,0.212823,0.275151
17,38,0.455873,0.322480
17,39,0.488307,0.613391
17,40,0.480669,0.406611
17,41,0.515273,0.497111
17,42,0.434707,0.353428
17,43,0.432395,0.165665
17,44,0.458357,0.257230
17,45,0.369310,0.401737
17,46,0.555625,0.470312
17,47,0.397944,0.547138
17,48,0.458701,0.188186
17,49,0.315039,-0.036415
18,0,0.506920,0.125696
18,1,0.560161,0.542377
18,2,0.409903,0.518716
18,3,0.401279,0.225908
18,4,0.443238,0.202694
18,5,0.601334,0.459053
18,6,0.416257,0.222276
18,7,0.366796,0.392272
18,8,0.448162,0.126130
18,9,0.387002,0.201867
18,10,0.545766,0.423341
18,11,0.620693,0.403361
18,12,0.503133,0.532178
18,13,0.515338,0.519227
18,14,0.555013,0.316547
18,15,0.629629,0.541755
18,16,0.488056,0.047352
18,17,0.355484,0.380738
18,18,0.661022,0.417597
18,19,0.317514,0.366831
18,20,0.083788,0.152701
18,21,0.294779,0.270007
18,22,0.467983,0.361066
18,23,0.598201,0.488724
18,24,0.394808,0.418949
18,25,0.585603,0.566169
18,26,0.380140,0.291237
18,27,0.482042,0.142445
18,28,0.453100,0.346756
18,29,0.604199,0.307259
18,30,0.489324,0.244983
18,31,0.482249,-0.061654
18,32,0.347253,0.362550
18,33,0.473379,0.474521
18,34,0.561924,0.492395
18,35,0.556092,0.350970
18,36,0.360308,0.410005
18,37,0.228575,0.302233
18,38,0.430209,0.299910
